3,GSD/srt_file 15 =oP9eUjGoiFM,7.5676093,-0.51380837
3,AA/srt_file 128 =Uln9-8wRgvw,7.6243668,-0.21999747
3,AA/srt_file 130 =L_PQvXElx4Y,7.64244,-0.42330605
3,AA/srt_file 131 =KBqWUnCd5Dg,7.5693684,-0.3973551
3,AA/srt_file 127 =SPlMATjqaXw,7.8021994,-0.5786873
3,AA/srt_file 132 =ICJv7BvGy9c,7.6356106,-0.43307313
3,AA/srt_file 133 =aHQmaGUpMXE,7.6242156,-0.24125978
4,MIT/srt_file 10 =9DmdqZ4X6oI,9.020788,-1.6960632
4,MIT/srt_file 12 =rqIRxxHtifY,9.01723,-1.7016072
4,MIT/srt_file 6 =8Q3gzCPTt2w,8.401037,0.6403993
4,MIT/srt_file 14 =sb4ZnvcEeuQ,8.910859,-1.4241016
4,MIT/srt_file 9 =8aoyOzcjcjU,10.526311,0.097987615
4,Know/srt_file 16 =7BQkiCSLCSg,9.246274,0.020690093
4,Know/srt_file 6 =gZmtFB30biY,9.9908085,-1.0967656
4,Know/srt_file 30 =G9xKF2ChBrk,9.898772,-1.4723477
4,Know/srt_file 4 =OV3QH3hWM-s,11.938628,-0.7095032
4,GSD/srt_file 14 =cLaY1to93Lw,9.4207535,1.6549692
4,GSD/srt_file 0 =_UjXgbuBo_Q,9.720683,0.43600577
4,GSD/srt_file 25 =7PoRrVqJ-FQ,9.1534395,1.6967924
4,GSD/srt_file 24 =9fwb3A92eoY,10.955976,0.7117864
4,GSD/srt_file 27 =iiFnJ5hJ1nA,8.6907625,1.5371877
4,AA/srt_file 10 =PxXVBx06eRs,8.916453,1.384925
4,AA/srt_file 38 =Szo0zjnMNQs,9.611177,0.5843461
4,AA/srt_file 37 =wPAVJuRjqu0,10.478755,-0.28923613
4,AA/srt_file 106 =UKDVKIzCXlc,9.02455,-0.5636835
4,AA/srt_file 135 =UkraaawwqKs,11.595832,0.8534053
4,AA/srt_file 64 =aaDILEZ8P68,8.53884,-0.62729764
4,AA/srt_file 71 =PqQB15ipF6s,9.879155,1.04428
4,AA/srt_file 28 =ocaTAJrRLhQ,9.626807,0.70861834
4,AA/srt_file 8 =-kZd8j9CpXI,9.815472,-0.2730214
4,AA/srt_file 93 =fydZRm8JVMk,10.129741,0.36007044
4,AA/srt_file 30 =OFgQ7S0Y_rI,8.71705,0.57887894
4,AA/srt_file 29 =XS8KkzTqxAw,8.562784,0.25427774
4,AA/srt_file 5 =-zUEyg7TgfU,9.135026,-0.37236822
4,AA/srt_file 23 =awg4AnBzC2o,9.164803,0.987807
4,AA/srt_file 136 =NqhB1C4UicE,9.529819,1.0272295
4,AA/srt_file 0 =_jlCpuU4BtU,9.222383,-0.14848551
4,AA/srt_file 56 =KLPSz3ItW78,8.591261,-1.1120533
4,AA/srt_file 27 =oa9LyLX5rpY,9.458436,0.57213527
4,AA/srt_file 54 =zZfl8t5MOiw,10.922955,0.7489731
4,AA/srt_file 84 =adHBkZUY4vY,9.502636,-0.274594
4,AA/srt_file 76 =0F5qbmdjPtk,8.978462,-0.41769752
4,AA/srt_file 95 =OlSEmh_1aaM,11.499153,1.2500881
4,AA/srt_file 69 =MN3uS9CpmVE,9.016596,-0.635042
4,AA/srt_file 75 =cGHTu88N4Ec,9.235791,-0.41391525
4,AA/srt_file 48 =UAOSyZCCi-A,9.206836,-0.7042291
4,AA/srt_file 78 =CsJZ4NqExCE,10.702018,0.93962324
4,AA/srt_file 124 =BVzLJuxKzHM,9.643072,-1.2811348
4,AA/srt_file 123 =z2KVyaR5BGw,8.587518,0.45806956
4,AA/srt_file 11 =vhGwT2hcE5o,8.617117,-1.2327837
4,AA/srt_file 52 =Yyjr5DgRJHg,9.044564,0.31542116
4,AA/srt_file 55 =Qc8jCCJuBCA,9.352694,0.563741
4,AA/srt_file 16 =I4ouPBvF1d0,9.640289,0.6684998
4,AA/srt_file 82 =34FCIoW5aPo,9.230467,-1.1622727
4,AA/srt_file 120 =c4PZz5r8X_8,11.707368,1.3617572
4,AA/srt_file 33 =zi7uX8zvTtU,9.724775,0.5113998
4,AA/srt_file 49 =V5bjoy_XTTo,9.081214,0.09591724
4,AA/srt_file 67 =8muX94ns0UI,9.591208,-0.71667653
4,AA/srt_file 58 =Z4kZ8Z2FYjM,10.045384,-0.5374084
4,AA/srt_file 87 =u8pbt7lOp4M,9.425508,-0.99196684
4,AA/srt_file 96 =CSQnJ1JO6r8,8.825706,-0.934629
4,AA/srt_file 25 =DF1CaUXEhR4,9.65854,0.5092151
4,AA/srt_file 73 =Ojobjr0bysM,10.073985,0.5672094
4,AA/srt_file 36 =LYWOeCMwZYw,9.328396,0.8244341
4,AA/srt_file 92 =LZRW2a8HTYI,11.481481,1.1009134
4,AA/srt_file 117 =xBDJQMRZI6U,11.441025,1.1350021
4,AA/srt_file 126 =vEeyEj0jWNw,8.431447,0.0999477
4,AA/srt_file 94 =5iU2aWMtEoM,8.610798,0.7851723
4,AA/srt_file 2 =KzymazkdOiQ,9.198071,1.299003
4,AA/srt_file 118 =NqhB1C4UicE,9.595896,1.0791045
4,AA/srt_file 116 =4wPWTvJbeLc,8.900832,-0.691115
4,AA/srt_file 98 =F1WXztX6094,8.599273,0.15402246
4,AA/srt_file 100 =sQUvqTvQ9yM,9.029821,-0.2729218
4,AA/srt_file 43 =NLH1IfiThTA,9.419245,-0.7312775
4,AA/srt_file 83 =jGZdocDr_ag,9.677721,-1.4831403
4,AA/srt_file 63 =ZHEbtoml7EA,9.41338,-0.8722851
4,AA/srt_file 81 =gklOwOeh_vU,11.450104,0.14422414
4,AA/srt_file 6 =UHxKgf1sVYA,8.94928,0.7629111
4,AA/srt_file 4 =pdn1XKjX-es,9.189695,0.5670699
4,AA/srt_file 51 =HgNYQNhtnqk,8.599297,-0.41970477
4,AA/srt_file 77 =o3sENQ4xhHk,9.011983,-1.0545102
4,AA/srt_file 65 =Wvm_pvMmC1Y,9.348938,-0.51944214
4,AA/srt_file 72 =jxIt3Zb7AW0,9.880475,0.48207855
4,AA/srt_file 90 =pxplXnpgWBU,11.488348,0.96336424
4,AA/srt_file 134 =z15wJoQq66I,8.543043,0.67328477
4,AA/srt_file 21 =m6iyow_ogjw,9.854426,0.09002432
4,AA/srt_file 35 =LKGHbqUUbXA,9.149119,0.24609923
4,RISD/srt_file 2 =TgpHH52rD2A,10.903659,-0.82206494
4,RISD/srt_file 6 =9hjBvjwUfQ0,8.173241,0.34867343
4,RISD/srt_file 7 =zJ0wGOEiXq0,7.6796494,0.27874693
4,RISD/srt_file 14 =VfZ3Z_NJ6xY,7.843404,1.0439792
4,RISD/srt_file 12 =RmC-gef9qLA,7.47409,0.7950631
4,RISD/srt_file 5 =GvzBb-d93P8,7.9668646,0.50660795
4,RISD/srt_file 3 =sk-MqCHh2oE,7.9359865,0.35320404
4,RISD/srt_file 16 =EfCNjakyq1c,7.9213567,1.0382937
4,RISD/srt_file 4 =IErJtKcbthI,7.9390597,0.16195974
4,RISD/srt_file 11 =oJK199Udcqk,7.955427,0.6961638
4,RISD/srt_file 9 =oTGjBeKrPm0,8.486271,0.7154293
4,RISD/srt_file 10 =FNIRoVzkDHE,7.935254,0.6678326
4,CU/srt_file 24 =ZDT-78tzSFU,9.889785,1.8424587
4,CU/srt_file 23 =dbDhtDsfaWY,8.487512,-0.30428886
4,CU/srt_file 11 =nXuXkRHZoc8,10.692108,-0.1230409
4,CU/srt_file 10 =hohJ41kOZ2k,11.424584,0.57741773
4,CU/srt_file 20 =w3vLuXaXxrw,9.632473,-0.3257374
4,CU/srt_file 18 =uB8Eg-NEcBw,8.94902,0.013194796
4,CU/srt_file 22 =DJKBAVOUfHw,10.650566,-1.0224149
4,CU/srt_file 32 =31745bql30k,9.827859,1.2487421
4,CU/srt_file 14 =joAxltaSo70,9.541966,-0.5797572
4,CU/srt_file 12 =5O6wRLHoZRk,9.518115,-1.3915697
